vehicle_reg_no,transaction_date_time,lane_direction,toll_plaza_name,toll_plaza_geocode
TN34MB5587,2025-04-22 20:31:28.000,N,Bakori,"22.8436452,79.3582326"
TN34MB5587,2025-04-22 22:13:26.000,N,Titarpani,"23.217097,79.043014"
TN34MB5587,2025-04-23 09:04:52.000,S,Vighakhet Toll Plaza,"24.789578,78.448855"
TN34MB5587,2025-04-23 10:08:04.000,N,Babina Toll Plaza ,"25.216966,78.464471"
TN34MB5587,2025-04-23 17:11:14.000,N,Mahuvan Toll Plaza,"27.337188,77.737458"
TN34MB5587,2025-04-23 19:04:06.000,N,Karman Toll Plaza,"27.855460, 77.402640"
TN34MB5587,2025-04-22 08:19:33.000,S,Pimpalkutti Border Checkpost,"19.504530,78.342330"
TN34MB5587,2025-04-23 13:00:09.000,N,Mehra Toll Plaza,"26.197589,78.240691"
TN34MB5587,2025-04-22 13:37:41.000,N,Ramtek Border Checkpost,"21.255385,79.171631"
TN34MB5587,2025-04-23 14:13:10.000,S,Choundha,"26.468079,78.010109"
TN34MB5587,2025-04-23 15:49:15.000,N,Baretha or Jajau,"26.932005,77.933357"
TN34MB5587,2025-04-23 23:25:49.000,S,Kundali,"28.911104,77.025054"
TN88U9349,2025-04-24 00:14:23.000,N,Hattargi Toll Plaza,"16.1433,74.51696"
TN88U9349,2025-04-23 15:02:10.000,S,Karjeevanhally Toll Plaza,"13.612918,76.953866"
TN88U9349,2025-04-23 20:04:02.000,S,Bankapur,"14.90999,75.2798"
TN88U9349,2025-04-23 17:48:40.000,N,Hebbalu Toll Plaza,"14.375564,76.106875"
TN88U9349,2025-04-24 04:44:46.000,N,Kognoli Toll Plaza,"16.5422,74.31825"
TN88U9349,2025-04-23 16:29:17.000,S,Guilalu Toll Plaza,"14.053778,76.560573"
TN88U9349,2025-04-23 18:43:36.000,N,Chalageri Toll Plaza,"14.556782,75.728072"
TN88U9349,2025-04-23 22:51:51.000,E,Hirebgewadi toll plaza,"15.76311,74.64785"
TN88U9349,2025-04-24 05:55:33.000,N,Kini Toll Plaza,"16.8767054,74.2983001"
TN88U9349,2025-04-23 05:35:41.000,E,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN88U9349,2025-04-23 08:39:03.000,S,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TN88U9349,2025-04-23 11:21:11.000,N,ATTIBELLE ,"12.776883,77.777119"
TN88U9349,2025-04-24 07:12:53.000,W,TASAWADE TOLL PLAZA,"17.365756,74.122928"
TN88U9349,2025-04-24 08:15:11.000,E,Anewadi Toll Plaza,"17.810312,73.971381"
TN88U9349,2025-04-24 09:28:36.000,E,Khed-Shivapur Toll Plaza,"18.3313849,73.8525197"
TN88U9349,2025-04-23 12:46:58.000,S,Tumkur Road (P7) Toll,"13.042389,77.475278"
TN88U9349,2025-04-24 11:10:46.000,W,Talegaon Toll Plaza,"18.713938, 73.645848"
TN88U9349,2025-04-23 12:53:01.000,N,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
TN88U9349,2025-04-24 12:06:39.000,W,Khalapur Toll Plaza,"18.801047, 73.285379"
TN88U9349,2025-04-24 04:52:25.000,S,Kagal Check Post,"16.334688,74.19526"
TN88U9349,2025-04-23 10:07:16.000,S,Krishnagiri Plaza,"12.544583,78.201132"
TN88U9349,2025-04-23 13:18:25.000,N,Kulumapalya toll plaza,"13.114638,77.37463"
TN88U9349,2025-04-23 14:12:37.000,N,Chokkenahalli toll plaza,"13.302065,77.161956"
RJ14GQ1660,2025-04-22 06:43:06.000,W,Khandi Obri Toll Plaza,"23.993636,73.627895"
RJ14GQ1660,2025-04-21 17:14:07.000,N,Vadodra Toll Plaza,"22.353256, 73.236924"
RJ14GQ1660,2025-04-22 21:53:49.000,W,Jojro Ka Kheda Toll Plaza,"25.082922,74.624379"
RJ14GQ1660,2025-04-21 17:59:37.000,N,Halol Toll Plaza,"22.489873, 73.465586"
RJ14GQ1660,2025-04-22 08:41:42.000,S,Dakan Kotra,"24.500543, 73.720874"
RJ14GQ1660,2025-04-23 05:58:32.000,W,Lambiya Kalan,"25.5871683,74.593839"
RJ14GQ1660,2025-04-23 18:40:48.000,W,Khedi,"26.1029659,74.6849376"
RJ14GQ1660,2025-04-22 18:35:58.000,E,Narayanpura Toll Plaza,"24.613529,74.233079"
RJ14GQ1660,2025-04-23 20:15:23.000,S,Kishangarh Plaza,"26.595329,74.939169"
RJ14GQ1660,2025-04-24 08:39:31.000,N,Shahjahanpur Toll Plaza,"27.99978,76.430522"
RJ14GQ1660,2025-04-24 00:58:05.000,E,Daulatpura Toll Plaza,"27.0868994,75.8345568"
RJ14GQ1660,2025-04-24 06:30:50.000,S,Manoharpura Toll plaza,"27.3056399,75.9535128"
RJ14GQ1660,2025-04-24 00:05:20.000,S,Thikariya Toll Plaza,"26.843328,75.615578"
RJ14GQ1660,2025-04-21 18:55:05.000,S,HSTL TP01- Khadki,"22.6479969,73.5197764"
RJ14GQ1660,2025-04-21 20:12:47.000,S,HSTLTP02-Gaman Bariyanamuvada,"23.0127692,73.6180402"
RJ14GQ1660,2025-04-21 21:36:10.000,S,HSTL TP03- Galiya Danti,"23.3639618,73.5152351"
RJ14GQ1660,2025-04-21 22:42:15.000,S,HSTL TP04- Gajan,"23.5051103,73.3033763"
UP35CT1438,2025-04-23 17:22:40.000,S,Tendua Toll Plaza,"26.724015,83.274398"
UP35CT1438,2025-04-23 03:44:21.000,S,Asanpur  Toll Plaza ,"26.297778,86.632891"
UP35CT1438,2025-04-23 06:14:22.000,N,Maithi,"26.112648,85.564827"
UP35CT1438,2025-04-23 16:07:44.000,S,Muzaina Hetim Toll Plaza,"26.733855,83.808555"
UP35CT1438,2025-04-22 11:36:14.000,S,TeliparaToll Plaza,"26.44398, 89.942892"
UP35CT1438,2025-04-23 05:01:15.000,N,Raje Toll Plaza (T-2),"26.225144,86.150263"
UP35CT1438,2025-04-23 08:06:43.000,E,Parsoni Khem Toll Plaza,"26.451643,85.022817"
UP35CT1438,2025-04-23 10:47:39.000,N,Salemgarh Toll Plaza,"26.631703,84.238336"
UP35CT1438,2025-04-24 04:00:21.000,E,ALEP Main Plaza 290,"26.845635,80.710711"
UP35CT1438,2025-04-22 17:42:07.000,S,Husludanga Toll Plaza,"26.5605725,88.9195854"
UP35CT1438,2025-04-22 20:47:15.000,S,Panikauri Toll Plaza,"26.573915,88.522596"
UP35CT1438,2025-04-23 19:06:31.000,S,Mandawnagar Toll Plaza,"26.810525,82.731283"
UP35CT1438,2025-04-23 01:35:55.000,N,Hariabara,"26.152636,87.445216"
UP35CT1438,2025-04-22 12:28:21.000,S,Guabari Toll Plaza,"26.476623,89.756542"
UP35CT1438,2025-04-22 15:54:52.000,S,Rangalibazna Fee Plaza,"26.68477778,89.23083333"
UP35CT1438,2025-04-23 21:29:08.000,N,Ronahi Toll Plaza,"26.767878,81.949556"
UP35CT1438,2025-04-21 22:50:54.000,S,Pahammawlein Toll Plaza,"25.992753,91.860387"
UP35CT1438,2025-04-22 23:21:58.000,N,Jeerangachh toll Plaza,"26.34924, 88.0535763"
UP35CT1438,2025-04-23 22:39:02.000,N,Ahmadpur Toll Plaza,"26.858351,81.422451"
UP35CT1438,2025-04-23 19:57:19.000,S,Chaukadi Toll Plaza,"26.781298,82.417008"
UP35CT1438,2025-04-23 10:47:26.000,N,Shahabpur Toll Plaza,"26.949445,81.256453"
UP35CT1438,2025-04-22 10:03:41.000,S,Patgaon Toll Plaza,"26.567821,90.218439"
UP35CT1438,2025-04-23 01:11:10.000,N,Kakan Toll Plaza,"26.144405, 87.580533"
UP35CT1438,2025-04-23 09:24:45.000,N,Barhima Toll Plaza,"26.411782,84.584858"
MH19CX0255,2025-04-23 08:24:26.000,N,Lalanagar Toll Plaza,"25.266948,82.491513"
MH19CX0255,2025-04-23 07:39:04.000,S,HANDIYA (Sujala ) Toll Plaza,"25.3788756,82.1567207"
MH19CX0255,2025-04-23 18:59:01.000,N,Saukala Toll Plaza,"24.599579,84.70284"
MH19CX0255,2025-04-22 08:04:02.000,N,Anantram Toll Plaza ,"26.594931,79.268034"
MH19CX0255,2025-04-22 14:36:14.000,S,Barajore toll plaza,"26.3854208,80.018945"
MH19CX0255,2025-04-23 09:45:38.000,S,Daffi Toll Plaza,"25.248275,82.994017"
MH19CX0255,2025-04-23 12:18:24.000,E,Mohania Toll Plaza,"25.1882337,83.5615933"
MH19CX0255,2025-04-23 16:03:14.000,E,Sasaram Toll Plaza,"24.957125,83.954997"
MH19CX0255,2025-04-24 15:38:20.000,W,Pundag toll plaza,"23.542861,85.502734"
MH19CX0255,2025-04-22 18:27:02.000,N,Badauri Toll Plaza,"26.065386,80.657641"
MH19CX0255,2025-04-22 21:26:21.000,S,Katoghan Toll Plaza,"25.749487,81.170481"
MH19CX0255,2025-04-21 21:20:33.000,N,Baretha KM 21.120,"26.320813,78.272572"
MH19CX0255,2025-04-21 23:41:59.000,N,Phoop (Barahi) KM 105.300,"26.683184,78.917895"
MH19CX0255,2025-04-24 08:19:20.000,S,Rasoiya Dhamna Toll Plaza,"24.3234,85.3881"
MH19CX0255,2025-04-24 11:12:24.000,S,Nagwan Toll plaza,"24.044628,85.385762"
MH40CM8552,2025-04-24 11:28:57.000,S,IDTL Toll Plaza-B,"22.959586,76.084165"
MH40CM8552,2025-04-22 19:42:22.000,N,Sullurpet Plaza (NH-16),"13.744936,79.990993"
MH40CM8552,2025-04-22 20:24:06.000,N,Budhanam Plaza (NH- 16),"14.059589,79.894624"
MH40CM8552,2025-04-23 23:23:06.000,S,Dasarkhed Toll Plaza,"20.972921, 76.179151"
MH40CM8552,2025-04-22 22:26:08.000,N,Musunur Toll Plaza,"14.851945,79.987847"
MH40CM8552,2025-04-23 12:48:14.000,N,Indalwai,"18.538284,78.239718"
MH40CM8552,2025-04-22 21:04:26.000,N,Nellore Plaza (NH- 16),"14.312218,79.916296"
MH40CM8552,2025-04-22 23:32:53.000,N,Tangatur Toll Plaza,"15.358166,80.040105"
MH40CM8552,2025-04-23 11:50:16.000,N,Bhiknoor Toll Plaza,"18.20539,78.398299"
MH40CM8552,2025-04-24 06:09:41.000,N,Chhegaon Makhan Toll Plaza,"21.784144,76.240169"
MH40CM8552,2025-04-21 19:47:25.000,S,Vaniyambadi Toll Plaza,"12.648554,78.5833"
MH40CM8552,2025-04-21 20:48:45.000,N,Pallikonda Toll Plaza,"12.905829,78.951686"
MH40CM8552,2025-04-23 01:22:16.000,S,Elchuru Toll Plaza,"16.107077,79.928762"
MH40CM8552,2025-04-23 02:32:38.000,S,Thummalacheruvu Toll Plaza,"16.538341,79.798918"
MH40CM8552,2025-04-23 03:58:55.000,S,Madugulapally TOLL PLAZA,"16.9794,79.4537"
MH40CM8552,2025-04-21 23:38:07.000,N,SriPerumbadur,"12.982155,79.968944"
MH40CM8552,2025-04-22 00:08:51.000,N,Kolappancheri,"13.070524,80.071587"
MH40CM8552,2025-04-22 00:19:31.000,N,Palavedu,"13.140047,80.0530363"
MH40CM8552,2025-04-23 22:01:48.000,S,Taroda-Kasba Toll Plaza,"20.665869, 76.719947"
MH40CM8552,2025-04-23 14:34:32.000,N,Biloli Check Post,"18.434802,77.454546"
MH40CM8552,2025-04-24 00:08:55.000,N,Purnad Check Post,"21.63665,76.52762"
MH40CM8552,2025-04-21 18:40:35.000,N,Krishnagiri Plaza,"12.544583,78.201132"
MH40CM8552,2025-04-23 19:12:23.000,S,Dhumka Tondgaon Toll Plaza,"20.013510, 77.139940"
MH40CM8552,2025-04-21 21:48:40.000,S,Chennasamaduram Toll Plaza,"12.910943,79.40121"
MH40CM8552,2025-04-23 17:16:57.000,S,Pardi Makta TP,"19.33527778, 77.38777778"
MH40CM8552,2025-04-23 17:46:42.000,S,Salava Jharoda Toll Plaza,"19.599120, 77.392335"
MH40CM8552,2025-04-22 00:43:28.000,N,Nallur Toll Plaza,"13.216958,80.169353"
MH40CM8552,2025-04-23 20:56:08.000,N,Medshi Sawarkheda,"20.36348,76.932464"
MH40CM8962,2025-04-22 11:56:43.000,W,Thakurtolla toll plaza,"21.117914,81.122298"
MH40CM8962,2025-04-22 16:53:50.000,N,Mathni,"21.139545,79.365105"
MH40CM8962,2025-04-21 21:17:55.000,S,Mathni,"21.139545,79.365105"
MH40CM8962,2025-04-22 22:00:17.000,S,Mathni,"21.139545,79.365105"
MH40CM8962,2025-04-23 13:52:19.000,W,Thakurtolla toll plaza,"21.117914,81.122298"
MH40CM8962,2025-04-23 04:05:00.000,E,Thakurtolla toll plaza,"21.117914,81.122298"
MH40CM8962,2025-04-22 03:23:51.000,E,Thakurtolla toll plaza,"21.117914,81.122298"
MH40CM8962,2025-04-23 22:09:39.000,N,Mathni,"21.139545,79.365105"
MH40CM8962,2025-04-21 20:26:34.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
MH40CM8962,2025-04-21 23:18:47.000,E,Sendurwafa toll plaza,"21.088244,80.034186"
MH40CM8962,2025-04-22 03:53:36.000,N,Durg Bypass,"21.214518,81.287962"
MH40CM8962,2025-04-22 11:25:22.000,N,Durg Bypass,"21.214518,81.287962"
MH40CM8962,2025-04-22 15:10:35.000,W,Sendurwafa toll plaza,"21.088244,80.034186"
MH40CM8962,2025-04-22 17:37:02.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
MH40CM8962,2025-04-22 21:08:15.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
MH40CM8962,2025-04-22 23:59:35.000,E,Sendurwafa toll plaza,"21.088244,80.034186"
MH40CM8962,2025-04-23 04:37:32.000,N,Durg Bypass,"21.214518,81.287962"
MH40CM8962,2025-04-23 12:42:08.000,N,Durg Bypass,"21.214518,81.287962"
MH40CM8962,2025-04-23 20:12:34.000,W,Sendurwafa toll plaza,"21.088244,80.034186"
MH40CM8962,2025-04-23 23:39:38.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
MH40CM8962,2025-04-23 02:07:14.000,N,Deori Border Checkpost,"21.43425,80.263055"
MH40CM8962,2025-04-22 01:40:32.000,N,Deori Border Checkpost,"21.43425,80.263055"
MH40CM8962,2025-04-22 13:55:30.000,S,Deori Border Checkpost,"21.43425,80.263055"
MH40CM8962,2025-04-23 15:51:42.000,S,Deori Border Checkpost,"21.43425,80.263055"
MH40CM8962,2025-04-22 04:32:16.000,S,Kumhari,"21.2525171,81.5368479"
MH40CM8962,2025-04-22 10:40:44.000,S,Kumhari,"21.2525171,81.5368479"
MH40CM8962,2025-04-23 05:15:52.000,S,Kumhari,"21.2525171,81.5368479"
MH40CM8962,2025-04-23 11:48:40.000,S,Kumhari,"21.2525171,81.5368479"
RJ14GL4611,2025-04-24 10:10:52.000,E,Singarenipalli Toll Plaza,"17.192000, 79.871000"
RJ14GL4611,2025-04-21 19:07:30.000,W,Medchal,"17.355345, 78.292706"
RJ14GL4611,2025-04-22 05:27:17.000,W,Shamshabad,"17.151163, 78.224438"
RJ14GL4611,2025-04-22 16:40:50.000,W,Medchal,"17.355345, 78.292706"
RJ14GL4611,2025-04-24 01:53:38.000,W,Pedda Amberpet,"17.319992, 78.655881"
RJ14GL4611,2025-04-24 08:56:13.000,N,Koralaphad,"17.159784,79.475426"
RJ14GL4611,2025-04-21 18:32:33.000,S,Gummadidala  Toll Plaza,"29.910500,76.507130"
RJ14GL4611,2025-04-24 02:59:30.000,S,Pantangi,"17.232887,78.960464"
RJ14GL4611,2025-04-22 05:24:11.000,S,Deora Toll Plaza,"25.7340420,72.5312200"
RJ14GL4611,2025-04-22 05:47:29.000,S,Deora Toll Plaza,"25.7340420,72.5312200"
RJ18GB1451,2025-04-24 00:15:43.000,W,Singarenipalli Toll Plaza,"17.192000, 79.871000"
RJ18GB1451,2025-04-23 06:51:43.000,S,Vempadu,"17.397831,82.67582"
RJ18GB1451,2025-04-23 08:38:07.000,N,Krishnavaram,"17.215448,82.1107"
RJ18GB1451,2025-04-23 15:18:20.000,N,Kovvuru,"17.027290, 81.719536"
RJ18GB1451,2025-04-24 01:57:01.000,S,Koralaphad,"17.159784,79.475426"
RJ18GB1451,2025-04-24 06:18:11.000,W,Medchal,"17.355345, 78.292706"
RJ18GB1451,2025-04-24 03:53:11.000,N,Pantangi,"17.232887,78.960464"
TG07T0216,2025-04-23 06:29:38.000,W,Keesara Plaza (NH-65),"16.718077,80.324314"
TG07T0216,2025-04-24 03:23:16.000,E,Keesara Plaza (NH-65),"16.718077,80.324314"
TG07T0216,2025-04-21 18:29:38.000,S,Krishnavaram,"17.215448,82.1107"
TG07T0216,2025-04-21 20:00:09.000,N,Vempadu,"17.397831,82.67582"
TG07T0216,2025-04-22 17:22:31.000,S,Vempadu,"17.397831,82.67582"
TG07T0216,2025-04-22 19:32:29.000,N,Krishnavaram,"17.215448,82.1107"
TG07T0216,2025-04-22 21:34:15.000,N,Kovvuru,"17.027290, 81.719536"
TG07T0216,2025-04-23 00:54:08.000,N,Pottipadu,"16.572341,80.862502"
TG07T0216,2025-04-23 08:50:45.000,S,Koralaphad,"17.159784,79.475426"
TG07T0216,2025-04-23 13:14:25.000,W,Medchal,"17.355345, 78.292706"
TG07T0216,2025-04-23 21:13:44.000,W,Pedda Amberpet,"17.319992, 78.655881"
TG07T0216,2025-04-24 00:58:11.000,N,Koralaphad,"17.159784,79.475426"
TG07T0216,2025-04-24 10:55:56.000,S,Pottipadu,"16.572341,80.862502"
TG07T0216,2025-04-24 14:21:22.000,S,Kovvuru,"17.027290, 81.719536"
TG07T0216,2025-04-23 11:18:00.000,N,Pantangi,"17.232887,78.960464"
TG07T0216,2025-04-23 23:13:54.000,S,Pantangi,"17.232887,78.960464"
TG07T0216,2025-04-23 07:03:51.000,S,Chillakallu,"16.885015,80.160654"
TG07T0216,2025-04-24 02:49:31.000,N,Chillakallu,"16.885015,80.160654"
TG07T0216,2025-04-23 00:24:02.000,S,Kalaparru Toll Plaza,"16.676408,81.022129"
TG07T0216,2025-04-24 11:20:12.000,S,Kalaparru Toll Plaza,"16.676408,81.022129"
TG07T0216,2025-04-24 13:40:51.000,N,VeeraValli TOLL PLAZA,"16.997034,81.491183"
TG07T0216,2025-04-22 22:11:11.000,S,VeeraValli TOLL PLAZA,"16.997034,81.491183"
TG07T0217,2025-04-22 08:00:51.000,W,Patancheru,"17.321673, 78.140518"
TG07T0217,2025-04-22 10:05:21.000,N,Kamkole,"17.6457252,77.8198176"
TG07T0217,2025-04-22 11:09:50.000,N,Mangalgi,"17.7454925,77.3171313"
TG07T0217,2025-04-22 15:38:34.000,N,Sawaleshwar Toll Plaza ,"17.7643864,75.7558759"
TG07T0217,2025-04-22 16:40:39.000,N,Varwade Toll Plaza,"17.957556,75.330977"
TG07T0217,2025-04-22 17:32:18.000,N,Sardewadi Plaza,"18.096508,75.0661222"
TG07T0217,2025-04-22 19:13:23.000,N,Patas Plaza,"18.424491,74.466193"
TG07T0217,2025-04-23 14:59:27.000,S,Patas Plaza,"18.424491,74.466193"
TG07T0217,2025-04-23 17:18:59.000,S,Sardewadi Plaza,"18.096508,75.0661222"
TG07T0217,2025-04-23 17:59:37.000,N,Varwade Toll Plaza,"17.957556,75.330977"
TG07T0217,2025-04-23 19:05:08.000,N,Sawaleshwar Toll Plaza ,"17.7643864,75.7558759"
TG07T0217,2025-04-23 23:42:18.000,N,Mangalgi,"17.7454925,77.3171313"
TG07T0217,2025-04-24 01:23:26.000,N,Kamkole,"17.6457252,77.8198176"
TG07T0217,2025-04-24 02:59:58.000,W,Medchal,"17.355345, 78.292706"
TG07T0217,2025-04-22 12:25:59.000,N,Talmod Toll Plaza,"17.8261927,76.7398762"
TG07T0217,2025-04-22 14:15:22.000,N,Phulwadi Toll Plaza,"17.7991202,76.1933353"
TG07T0217,2025-04-23 20:34:20.000,S,Phulwadi Toll Plaza,"17.7991202,76.1933353"
TG07T0217,2025-04-23 22:09:54.000,S,Talmod Toll Plaza,"17.8261927,76.7398762"
TG07T0217,2025-04-22 12:18:32.000,S,Omerga Border Checkpost,"17.495067,76.462114"
TG07T0217,2025-04-23 22:17:30.000,N,Omerga Border Checkpost,"17.495067,76.462114"
TG07T0219,2025-04-23 10:27:09.000,S,Baroli Toll Plaza,"22.816212,75.848384"
TG07T0219,2025-04-23 11:13:28.000,S,Ninora Toll Plaza,"23.0815536,75.8156813"
TG07T0219,2025-04-22 08:25:13.000,S,MMKIPL Toll Plaza,"19.9798867,74.490845"
TG07T0219,2025-04-22 11:53:35.000,N,Laling toll plaza,"20.833039,74.754271"
TG07T0219,2025-04-22 12:39:37.000,S,Songir,"21.050768,74.784939"
TG07T0219,2025-04-22 15:05:54.000,N,Shirpur,"21.319733,74.889272"
TG07T0219,2025-04-22 20:04:12.000,S,Jamli Toll Pllaza,"21.75667,75.156824"
TG07T0219,2025-04-22 21:20:02.000,E,Khalghat Toll Plaza ,"22.173782,75.456797"
TG07T0219,2025-04-23 17:30:07.000,N,Ujjain-Jhalawar(Binda),"24.418694, 76.188203"
TG07T0219,2025-04-23 22:28:39.000,N,Indragarh Toll Plaza,"25.743931, 76.168992"
TG07T0219,2025-04-23 18:15:20.000,S,Beer Mandi Toll Plaza,"24.642639, 76.027472"
TG07T0219,2025-04-24 09:30:00.000,S,Bahala Toll Plaza,"27.527300, 76.716900"
TG07T0219,2025-04-22 18:11:56.000,N,Hadakhed Border Checkpost,"21.2538,74.5846"
TG07T0219,2025-04-23 12:23:28.000,S,Nipaniya Fee Plaza,"23.300828,75.827876"
TG07T0219,2025-04-24 04:17:58.000,N,Bahala Toll Plaza,"27.527300, 76.716900"
TG07T0219,2025-04-23 14:45:58.000,S,Semalkhedi Fee Plaza,"23.873788,76.107003"
TG07T0219,2025-04-23 11:53:30.000,S,Ujjain Sihasth Bypass,"23.173326,75.734782"
TG07T0219,2025-04-22 03:20:25.000,S,Hiwargaon pavasa toll plaza,"19.514777,74.2013655"
TG07T0219,2025-04-22 02:06:52.000,N,Chalakwadi  toll plaza,"19.1700886,74.0751759"
TG07T0219,2025-04-24 00:53:40.000,S,Badkapara Split Plaza,"26.524959,76.251544"
TG07T0219,2025-04-23 21:20:15.000,S,Laban Toll Plaza,"25.5793,76.2200"
TG07T0219,2025-04-24 03:41:16.000,S,Sheetal Fee Plaza,"27.485703, 76.844763"
TS07UM5072,2025-04-21 19:39:56.000,S,Marripalem Toll Plaza,"17.747445,83.069029"
TS07UM5072,2025-04-22 11:07:14.000,N,Gudipada or Gangapada,"20.203404,85.668312"
TS07UM5072,2025-04-23 13:23:19.000,N,Sali Bamandanga,"23.629129,88.359582"
TS07UM5072,2025-04-21 16:54:03.000,N,Vempadu,"17.397831,82.67582"
TS07UM5072,2025-04-21 20:31:26.000,N,Dukkavanipalem Toll Plaza,"17.888226,83.345101"
TS07UM5072,2025-04-22 00:08:06.000,N,Laxmipuram,"18.733529,84.389803"
TS07UM5072,2025-04-22 06:20:42.000,S,Karapadu Toll Plaza,"19.111282,84.699281"
TS07UM5072,2025-04-22 16:05:08.000,N,Manguli Toll Plaza,"20.540387,85.96387"
TS07UM5072,2025-04-22 21:39:44.000,N,Laxamannath Plaza,"13.193545,77.64981"
TS07UM5072,2025-04-22 23:04:24.000,N,Rampura Plaza,"22.24076,87.39207"
TS07UM5072,2025-04-22 23:54:13.000,W,Debra toll plaza,"22.397144,87.522855"
TS07UM5072,2025-04-23 01:36:48.000,S,Jaladhulagori toll plaza,"22.573188,88.181679"
TS07UM5072,2025-04-23 15:39:47.000,S,Shibpur Plaza,"24.150449,88.18629"
TS07UM5072,2025-04-23 17:33:18.000,S,Chandermore Plaza,"24.563182,88.019993"
TS07UM5072,2025-04-23 18:50:26.000,N,18th Mile Toll Plaza,"24.82246724101024, 87.9669623136514"
TS07UM5072,2025-04-23 20:23:41.000,S,Gazole Toll Plaza,"25.195886604496657, 88.18264181261955"
TS07UM5072,2025-04-22 09:39:13.000,N,Gurapali Toll Plaza,"19.638154,85.140017"
TS07UM5072,2025-04-24 01:24:07.000,S,Paschim Madati,"24.599579,84.70284"
TS07UM5072,2025-04-22 19:50:07.000,N,SERGARH TOLL PLAZA," 21.429889,86.836645"
TS07UM5072,2025-04-21 22:42:52.000,S,Madapam Toll Plaza,"18.377344,84.000528"
TS07UM5072,2025-04-23 21:42:44.000,N,Barai Toll Plaza,"25.670914, 88.080268"
TS07UM5072,2025-04-21 21:08:36.000,N,Nathavalasa,"18.057967,83.521081"
TS07UM5072,2025-04-23 22:59:49.000,W,Surjapur Toll Plaza,"25.933558,87.843381"
TS07UM5072,2025-04-22 17:42:29.000,S,Bhagada Narayanpur Toll Plaza,"20.944516, 86.327633"
TS07UP2058,2025-04-23 07:13:15.000,N,Manoharabad,"17.801103,78.471683"
TS07UP2058,2025-04-24 08:57:35.000,S,Manoharabad,"17.801103,78.471683"
TS07UP2058,2025-04-22 20:12:33.000,S,Patas Plaza,"18.424491,74.466193"
TS07UP2058,2025-04-22 22:00:42.000,S,Sardewadi Plaza,"18.096508,75.0661222"
TS07UP2058,2025-04-22 22:42:27.000,N,Varwade Toll Plaza,"17.957556,75.330977"
TS07UP2058,2025-04-23 00:14:35.000,N,Sawaleshwar Toll Plaza ,"17.7643864,75.7558759"
TS07UP2058,2025-04-23 03:59:08.000,N,Mangalgi,"17.7454925,77.3171313"
TS07UP2058,2025-04-23 05:16:38.000,N,Kamkole,"17.6457252,77.8198176"
TS07UP2058,2025-04-24 11:06:00.000,N,Kamkole,"17.6457252,77.8198176"
TS07UP2058,2025-04-24 12:27:51.000,N,Mangalgi,"17.7454925,77.3171313"
TS07UP2058,2025-04-23 02:43:15.000,N,Omerga Border Checkpost,"17.495067,76.462114"
TS07UP2058,2025-04-23 02:33:26.000,S,Talmod Toll Plaza,"17.8261927,76.7398762"
TS07UP2058,2025-04-23 01:14:20.000,S,Phulwadi Toll Plaza,"17.7991202,76.1933353"
TS07UP2058,2025-04-24 14:19:23.000,N,Talmod Toll Plaza,"17.8261927,76.7398762"
TS07UP2058,2025-04-24 15:36:56.000,N,Phulwadi Toll Plaza,"17.7991202,76.1933353"
TS07UP2058,2025-04-24 14:12:03.000,S,Omerga Border Checkpost,"17.495067,76.462114"
TS07UP2061,2025-04-24 10:29:57.000,E,Singarenipalli Toll Plaza,"17.192000, 79.871000"
TS07UP2061,2025-04-22 18:36:17.000,N,Marripalem Toll Plaza,"17.747445,83.069029"
TS07UP2061,2025-04-23 12:17:59.000,W,Keesara Plaza (NH-65),"16.718077,80.324314"
TS07UP2061,2025-04-22 05:49:01.000,S,Gudipada or Gangapada,"20.203404,85.668312"
TS07UP2061,2025-04-21 19:42:35.000,S,Manguli Toll Plaza,"20.540387,85.96387"
TS07UP2061,2025-04-22 10:03:14.000,N,Karapadu Toll Plaza,"19.111282,84.699281"
TS07UP2061,2025-04-22 12:16:25.000,S,Laxmipuram,"18.733529,84.389803"
TS07UP2061,2025-04-22 17:46:57.000,S,Dukkavanipalem Toll Plaza,"17.888226,83.345101"
TS07UP2061,2025-04-22 20:44:44.000,S,Vempadu,"17.397831,82.67582"
TS07UP2061,2025-04-22 22:25:49.000,N,Krishnavaram,"17.215448,82.1107"
TS07UP2061,2025-04-23 00:04:44.000,N,Kovvuru,"17.027290, 81.719536"
TS07UP2061,2025-04-23 04:35:26.000,N,Pottipadu,"16.572341,80.862502"
TS07UP2061,2025-04-23 15:35:07.000,S,Koralaphad,"17.159784,79.475426"
TS07UP2061,2025-04-23 18:54:10.000,W,Shamirpet,"17.343361, 78.341763"
TS07UP2061,2025-04-24 07:00:00.000,W,Pedda Amberpet,"17.319992, 78.655881"
TS07UP2061,2025-04-24 09:27:14.000,N,Koralaphad,"17.159784,79.475426"
