vehicle_reg_no,transaction_date_time,lane_direction,toll_plaza_name,toll_plaza_geocode
DD01Q9910,2025-05-12 23:25:01.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
HR47E5816,2025-05-11 08:34:39.000,N,Raibha toll plaza,"27.164087, 77.815004"
HR47E5816,2025-05-11 18:38:47.000,S,Malthone,"24.322069,78.526217"
HR47E5816,2025-05-12 21:27:17.000,S,Daroada,"20.450625,78.755243"
HR47E5816,2025-05-13 09:15:42.000,N,Rolmamda Toll Plaza,"19.28019,78.409222"
HR47E5816,2025-05-13 11:11:56.000,S,Indalwai,"18.538284,78.239718"
HR47E5816,2025-05-11 20:48:05.000,S,Chitora,"23.725416,78.809126"
HR47E5816,2025-05-13 09:59:54.000,N,Gamjal Toll Plaza,"19.026592,78.362705"
HR47E5816,2025-05-13 15:07:54.000,N,Manoharabad,"17.801103,78.471683"
HR47E5816,2025-05-11 14:34:20.000,N,Dagrai Toll Plaza,"25.6158907,78.4787578"
HR47E5816,2025-05-12 11:29:12.000,S,Madai Fee Plaza,"22.553803,79.115999"
HR47E5816,2025-05-12 22:35:24.000,S,Kelapur,"20.019318,78.540218"
HR47E5816,2025-05-12 23:25:14.000,N,Pippalwada,"19.781093,78.565772"
HR47E5816,2025-05-13 12:04:04.000,S,Bhiknoor Toll Plaza,"18.20539,78.398299"
HR47E5816,2025-05-10 22:45:58.000,S,Karman Toll Plaza,"27.855460, 77.402640"
HR47E5816,2025-05-11 07:41:20.000,S,Mahuvan Toll Plaza,"27.337188,77.737458"
HR47E5816,2025-05-11 15:49:23.000,S,Babina Toll Plaza ,"25.216966,78.464471"
HR47E5816,2025-05-11 16:47:32.000,N,Vighakhet Toll Plaza,"24.789578,78.448855"
HR47E5816,2025-05-12 08:37:15.000,S,Titarpani,"23.217097,79.043014"
HR47E5816,2025-05-12 10:21:20.000,S,Bakori,"22.8436452,79.3582326"
HR47E5816,2025-05-12 15:30:05.000,N,Khawasa Toll Plaza,"21.703044,79.433797"
HR47E5816,2025-05-12 16:03:47.000,N,MANSAR TOLL PLAZA,"21.382312,79.25332"
HR47E5816,2025-05-12 16:56:13.000,N,KAMPTEE KANHAN BYPASS CHECK T,"21.244457,79.2490091"
HR47E5816,2025-05-12 17:37:35.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
HR47E5816,2025-05-12 18:52:28.000,N,BORKHEDI TOLL PLAZA,"20.85612,78.963632"
HR47E5816,2025-05-12 16:25:17.000,S,Ramtek Border Checkpost,"21.255385,79.171631"
HR47E5816,2025-05-11 13:07:54.000,S,Mehra Toll Plaza,"26.197589,78.240691"
HR47E5816,2025-05-12 23:09:01.000,N,Pimpalkutti Border Checkpost,"19.504530,78.342330"
HR47E5816,2025-05-11 10:47:55.000,N,Choundha,"26.468079,78.010109"
HR47E5816,2025-05-11 09:19:53.000,S,Baretha or Jajau,"26.932005,77.933357"
HR47E5816,2025-05-10 21:18:25.000,S,PALWAL,"28.102706,77.30527"
MH43BP4778,2025-05-12 20:23:24.000,S,Ghoti toll plaza,"19.708905,73.614819"
MH43BP4778,2025-05-11 14:06:21.000,S,Jogipur Toll Plaza,"24.0875232,76.9848838"
MH43BP4778,2025-05-12 23:27:34.000,S,Arjunalli toll plaza,"19.361481,73.165874"
MH43BP4778,2025-05-11 12:52:02.000,N,Pagara Toll Plaza,"24.5069819,77.1860753"
MH43BP4778,2025-05-11 10:00:46.000,E,Purankhedi Toll Plaza,"25.1649077,77.6035472"
MH43BP4778,2025-05-11 18:22:30.000,N,Dewas By pass Toll Plaza,"22.929,76.0463"
MH43BP4778,2025-05-11 19:52:35.000,W,SONWAY Toll Plaza,"22.6118196,75.7764414"
MH43BP4778,2025-05-12 08:09:10.000,W,Khalghat Toll Plaza ,"22.173782,75.456797"
MH43BP4778,2025-05-12 11:13:47.000,N,Jamli Toll Pllaza,"21.75667,75.156824"
MH43BP4778,2025-05-12 13:26:22.000,S,Shirpur,"21.319733,74.889272"
MH43BP4778,2025-05-12 14:16:01.000,N,Songir,"21.050768,74.784939"
MH43BP4778,2025-05-12 14:59:25.000,S,Laling toll plaza,"20.833039,74.754271"
MH43BP4778,2025-05-12 17:49:31.000,N,Chandwad toll plaza,"20.325219,74.210736"
MH43BP4778,2025-05-11 17:11:50.000,N,Rojwas,"23.3306354,76.1757945"
MH43BP4778,2025-05-12 12:48:42.000,S,Hadakhed Border Checkpost,"21.2538,74.5846"
MH43BP4778,2025-05-11 08:17:41.000,E,Mud Kheda,"25.6814588,77.7295852"
MH43BP4778,2025-05-11 15:39:54.000,N,Chapra,"23.6570433,76.6148339"
MH43BP4778,2025-05-11 18:46:36.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
MH43BP4778,2025-05-12 18:35:31.000,S,Baswant Toll Plaza,"20.141754,73.9764485"
MH43BP4778,2025-05-11 06:47:53.000,E,Panihar,"26.097998, 78.015844"
RJ19GH1324,2025-05-11 21:45:43.000,S,Gajangarh,"25.824112,73.233418"
RJ19GH1324,2025-05-12 02:33:32.000,S,KHEMANA TOLL PLAZA,"24.241335,72.462709"
RJ19GH1324,2025-05-11 23:49:03.000,N,UTHMAN,"25.033571,72.94353"
RJ19GH1324,2025-05-11 22:59:49.000,N,BIRAMI,"25.371114,73.201486"
RJ19GH1324,2025-05-12 05:02:13.000,S,Adalaj Toll Plaza,"23.186490, 72.560200"
RJ19GH1324,2025-05-11 21:16:27.000,N,Nimbali,"26.018464,73.088679"
RJ19GH1324,2025-05-12 00:53:01.000,S,UNDVARIYA TOLL PLAZA ,"24.633564,72.907054"
RJ19GH1324,2025-05-12 04:09:58.000,S,Mehsana Toll Plaza,"23.527490, 72.388130"
RJ19GH1324,2025-05-12 23:27:49.000,W,Bakrol Toll Plaza,"22.935230, 72.519760"
RJ19GH1324,2025-05-12 05:18:11.000,N,Vaishnodevi Toll Plaza,"23.128240, 72.517730"
RJ19GH1324,2025-05-12 05:41:21.000,S,Sanathal Toll Plaza,"22.974110, 72.473050"
TN88AY1599,2025-05-10 19:42:07.000,S,Madai Fee Plaza,"22.553803,79.115999"
TN88AY1599,2025-05-11 15:16:16.000,S,Bhiknoor Toll Plaza,"18.20539,78.398299"
TN88AY1599,2025-05-12 00:07:43.000,N,Pullur Toll Plaza,"15.887742,78.016978"
TN88AY1599,2025-05-11 04:24:20.000,S,Daroada,"20.450625,78.755243"
TN88AY1599,2025-05-11 05:41:28.000,S,Kelapur,"20.019318,78.540218"
TN88AY1599,2025-05-11 06:32:10.000,N,Pippalwada,"19.781093,78.565772"
TN88AY1599,2025-05-11 09:26:13.000,N,Rolmamda Toll Plaza,"19.28019,78.409222"
TN88AY1599,2025-05-11 13:51:46.000,S,Indalwai,"18.538284,78.239718"
TN88AY1599,2025-05-11 12:12:15.000,N,Gamjal Toll Plaza,"19.026592,78.362705"
TN88AY1599,2025-05-11 16:23:23.000,N,Manoharabad,"17.801103,78.471683"
TN88AY1599,2025-05-10 15:38:21.000,S,Titarpani,"23.217097,79.043014"
TN88AY1599,2025-05-10 17:13:46.000,S,Bakori,"22.8436452,79.3582326"
TN88AY1599,2025-05-10 23:13:05.000,N,Khawasa Toll Plaza,"21.703044,79.433797"
TN88AY1599,2025-05-10 23:55:17.000,N,MANSAR TOLL PLAZA,"21.382312,79.25332"
TN88AY1599,2025-05-11 00:54:10.000,N,KAMPTEE KANHAN BYPASS CHECK T,"21.244457,79.2490091"
TN88AY1599,2025-05-11 01:44:03.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
TN88AY1599,2025-05-11 02:36:03.000,N,BORKHEDI TOLL PLAZA,"20.85612,78.963632"
TN88AY1599,2025-05-11 18:35:57.000,W,Shamshabad,"17.151163, 78.224438"
TN88AY1599,2025-05-11 19:50:18.000,S,Raikal Toll Plaza,"17.005867,78.194493"
TN88AY1599,2025-05-11 22:06:48.000,N,Sakapur Toll plaza,"16.5356759,77.9444736"
TN88AY1599,2025-05-12 11:43:19.000,E,Nalluru Devanahalli,"13.206308, 77.765553"
TN88AY1599,2025-05-12 18:50:29.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TN88AY1599,2025-05-12 23:28:14.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN88AY1599,2025-05-11 00:12:38.000,S,Ramtek Border Checkpost,"21.255385,79.171631"
TN88AY1599,2025-05-11 06:15:47.000,N,Pimpalkutti Border Checkpost,"19.504530,78.342330"
TN88AY1599,2025-05-12 17:17:15.000,N,Krishnagiri Plaza,"12.544583,78.201132"
TN88AY1599,2025-05-12 07:47:54.000,S,Bagepalli Toll Plaza,"13.79295,77.764358"
TN88AY1599,2025-05-12 04:58:07.000,N,Marur Toll Plaza,"14.5020891,77.6312667"
TN88AY1599,2025-05-12 03:18:05.000,N,Kasepalli Toll Plaza,"15.061754,77.630328"
TN88AY1599,2025-05-12 01:27:15.000,N,Amakthadu Toll Plaza,"15.486433,77.901078"
MH05EL4629,2025-05-12 11:03:16.000,W,Patancheru,"17.321673, 78.140518"
MH05EL4629,2025-05-12 21:57:03.000,N,Kamkole,"17.6457252,77.8198176"
MH05EL4629,2025-05-12 23:29:08.000,N,Mangalgi,"17.7454925,77.3171313"
MH05EL4629,2025-05-13 14:09:25.000,N,Talmod Toll Plaza,"17.8261927,76.7398762"
MH05EL4629,2025-05-13 15:40:37.000,N,Phulwadi Toll Plaza,"17.7991202,76.1933353"
MH05EL4629,2025-05-13 13:54:03.000,S,Omerga Border Checkpost,"17.495067,76.462114"
HR55AM5336,2025-05-13 13:36:34.000,S,Asanpur  Toll Plaza ,"26.297778,86.632891"
HR55AM5336,2025-05-12 10:23:29.000,S,TeliparaToll Plaza,"26.44398, 89.942892"
HR55AM5336,2025-05-13 14:53:15.000,N,Raje Toll Plaza (T-2),"26.225144,86.150263"
HR55AM5336,2025-05-12 15:11:53.000,S,Husludanga Toll Plaza,"26.5605725,88.9195854"
HR55AM5336,2025-05-12 16:38:55.000,S,Panikauri Toll Plaza,"26.573915,88.522596"
HR55AM5336,2025-05-13 10:37:52.000,N,Hariabara,"26.152636,87.445216"
HR55AM5336,2025-05-12 11:01:54.000,S,Guabari Toll Plaza,"26.476623,89.756542"
HR55AM5336,2025-05-12 13:59:00.000,S,Rangalibazna Fee Plaza,"26.68477778,89.23083333"
HR55AM5336,2025-05-12 22:03:26.000,N,Jeerangachh toll Plaza,"26.34924, 88.0535763"
HR55AM5336,2025-05-12 09:25:35.000,S,Patgaon Toll Plaza,"26.567821,90.218439"
HR55AM5336,2025-05-12 23:29:48.000,N,Kakan Toll Plaza,"26.144405, 87.580533"
NL01AH1855,2025-05-12 23:31:01.000,N,Arjunalli toll plaza,"19.361481,73.165874"
NL01AH1855,2025-05-13 16:22:04.000,S,Waifal Toll Plaza,"20.978788, 78.932204"
DL1MA5508,2025-05-10 21:17:21.000,S,HANDIYA (Sujala ) Toll Plaza,"25.3788756,82.1567207"
DL1MA5508,2025-05-10 22:31:38.000,N,Lalanagar Toll Plaza,"25.266948,82.491513"
DL1MA5508,2025-05-11 14:14:11.000,N,Saukala Toll Plaza,"24.599579,84.70284"
DL1MA5508,2025-05-11 06:09:57.000,S,Daffi Toll Plaza,"25.248275,82.994017"
DL1MA5508,2025-05-11 07:26:18.000,E,Mohania Toll Plaza,"25.1882337,83.5615933"
DL1MA5508,2025-05-11 09:49:09.000,E,Sasaram Toll Plaza,"24.957125,83.954997"
DL1MA5508,2025-05-11 21:03:14.000,N,Beliyad toll plaza  ,"23.763627,86.79803"
DL1MA5508,2025-05-11 23:08:51.000,N,Banskopa Plaza,"23.4916993,87.3768623"
DL1MA5508,2025-05-12 01:30:35.000,S,Palsit Toll Plaza,"23.178722,88.026395"
DL1MA5508,2025-05-12 02:53:07.000,E,Dankuni Toll Plaza,"22.698891,88.288862"
DL1MA5508,2025-05-12 21:39:38.000,N,Palsit Toll Plaza,"23.178722,88.026395"
DL1MA5508,2025-05-12 23:31:03.000,S,Banskopa Plaza,"23.4916993,87.3768623"
DL1MA5508,2025-05-13 06:32:40.000,S,Beliyad toll plaza  ,"23.763627,86.79803"
DL1MA5508,2025-05-10 18:38:03.000,S,Katoghan Toll Plaza,"25.749487,81.170481"
DL1MA5508,2025-05-10 16:29:46.000,N,Badauri Toll Plaza,"26.065386,80.657641"
DL1MA5508,2025-05-13 11:42:24.000,N,Rasoiya Dhamna Toll Plaza,"24.3234,85.3881"
DL1MA5508,2025-05-11 16:23:51.000,S,Rasoiya Dhamna Toll Plaza,"24.3234,85.3881"
DL1MA5508,2025-05-11 18:11:44.000,N,Ghanghri Toll Plaza,"24.030088,85.948654"
DL1MA5508,2025-05-13 08:49:44.000,S,Ghanghri Toll Plaza,"24.030088,85.948654"
MH04LE5865,2025-05-13 07:12:35.000,S,Arjunalli toll plaza,"19.361481,73.165874"
MH04LE5865,2025-05-11 14:56:04.000,N,Hingana Road Toll Plaza,"21.092948,78.9764186"
MH04LE5865,2025-05-11 21:42:36.000,S,Hingana Road Toll Plaza,"21.092948,78.9764186"
MH04LE5865,2025-05-12 23:33:09.000,S,Pimpri Sadruddin Toll Plaza,"19.676166, 73.566280"
HR55AN1789,2025-05-12 09:21:45.000,E,Kota Bypass Toll Plaza,"25.132814, 75.796857"
HR55AN1789,2025-05-11 20:55:37.000,E,Sonwa Toll Plaza,"26.1098541,75.7435763"
HR55AN1789,2025-05-12 22:39:21.000,N,Durjanpura Toll Plaza,"22.475387,75.571802"
HR55AN1789,2025-05-13 15:57:15.000,N,MMKIPL Toll Plaza,"19.9798867,74.490845"
HR55AN1789,2025-05-12 19:57:28.000,S,Chikliya Toll Plaza,"23.2305,75.1270"
HR55AN1789,2025-05-12 20:47:18.000,N,Chokala Toll Plaza,"22.9310,75.2507"
HR55AN1789,2025-05-12 23:33:44.000,W,Khalghat Toll Plaza ,"22.173782,75.456797"
HR55AN1789,2025-05-13 08:32:04.000,N,Jamli Toll Pllaza,"21.75667,75.156824"
HR55AN1789,2025-05-13 10:09:04.000,S,Shirpur,"21.319733,74.889272"
HR55AN1789,2025-05-13 10:51:10.000,N,Songir,"21.050768,74.784939"
HR55AN1789,2025-05-13 11:48:03.000,S,Laling toll plaza,"20.833039,74.754271"
HR55AN1789,2025-05-11 00:47:48.000,N,Kherki Daula Toll Plaza,"28.395604,76.98176"
HR55AN1789,2025-05-12 07:58:40.000,N,Kishorepura Toll Plaza,"25.135915,75.7966206"
HR55AN1789,2025-05-11 19:17:40.000,S,Rabawata,"26.5004499,75.9983801"
HR55AN1789,2025-05-13 09:42:29.000,S,Hadakhed Border Checkpost,"21.2538,74.5846"
HR55AN1789,2025-05-12 09:56:18.000,N,Mandana Toll Plaza,"24.9657418,75.9352303"
HR55AN1789,2025-05-11 08:12:16.000,N,Ghamroj Sohna Road Toll Plaza,"28.3336041, 77.0673886"
HR55AN1789,2025-05-11 12:34:28.000,S,Khalilpur Toll Plaza,"28.157553, 77.152888"
HR55AN1789,2025-05-12 17:16:48.000,S,NayapuraToll Plaza,"75.07147537, 23.51194711"
HR55AN1789,2025-05-11 18:07:34.000,S,Badkapara Fee Plaza,"26.527359, 76.250052"
HR55AJ2623,2025-05-13 09:26:38.000,S,Jat Gangaicha Toll Plaza,"28.275006,76.613363"
HR55AJ2623,2025-05-12 09:20:33.000,S,Jat Gangaicha Toll Plaza,"28.275006,76.613363"
HR55AJ2623,2025-05-10 20:31:34.000,N,Jat Gangaicha Toll Plaza,"28.275006,76.613363"
HR55AJ2623,2025-05-11 09:44:03.000,S,Jat Gangaicha Toll Plaza,"28.275006,76.613363"
HR55AJ2623,2025-05-11 22:17:07.000,N,Jat Gangaicha Toll Plaza,"28.275006,76.613363"
HR55AJ2623,2025-05-12 22:33:55.000,N,Jat Gangaicha Toll Plaza,"28.275006,76.613363"
HR55AJ2623,2025-05-11 23:18:09.000,S,Kathuwas Toll Plaza,"28.1416420, 76.3604420"
HR55AJ2623,2025-05-12 23:34:20.000,S,Kathuwas Toll Plaza,"28.1416420, 76.3604420"
HR55AJ2623,2025-05-10 21:33:52.000,S,Kathuwas Toll Plaza,"28.1416420, 76.3604420"
HR55AJ2623,2025-05-12 08:06:48.000,N,Kathuwas Toll Plaza,"28.1416420, 76.3604420"
HR55AJ2623,2025-05-11 08:45:14.000,N,Kathuwas Toll Plaza,"28.1416420, 76.3604420"
HR55AJ2623,2025-05-13 08:27:45.000,N,Kathuwas Toll Plaza,"28.1416420, 76.3604420"
HR55AP9466,2025-05-11 20:56:25.000,E,Sonwa Toll Plaza,"26.1098541,75.7435763"
HR55AP9466,2025-05-12 09:27:29.000,E,Kota Bypass Toll Plaza,"25.132814, 75.796857"
HR55AP9466,2025-05-12 22:39:47.000,N,Durjanpura Toll Plaza,"22.475387,75.571802"
HR55AP9466,2025-05-13 15:55:32.000,N,MMKIPL Toll Plaza,"19.9798867,74.490845"
HR55AP9466,2025-05-12 19:57:09.000,S,Chikliya Toll Plaza,"23.2305,75.1270"
HR55AP9466,2025-05-12 20:46:50.000,N,Chokala Toll Plaza,"22.9310,75.2507"
HR55AP9466,2025-05-12 23:34:48.000,W,Khalghat Toll Plaza ,"22.173782,75.456797"
HR55AP9466,2025-05-13 08:33:11.000,N,Jamli Toll Pllaza,"21.75667,75.156824"
HR55AP9466,2025-05-13 10:09:21.000,S,Shirpur,"21.319733,74.889272"
HR55AP9466,2025-05-13 10:51:32.000,N,Songir,"21.050768,74.784939"
HR55AP9466,2025-05-13 12:03:57.000,S,Laling toll plaza,"20.833039,74.754271"
HR55AP9466,2025-05-10 23:43:19.000,N,Kherki Daula Toll Plaza,"28.395604,76.98176"
HR55AP9466,2025-05-11 19:17:51.000,S,Rabawata,"26.5004499,75.9983801"
HR55AP9466,2025-05-12 10:21:41.000,N,Mandana Toll Plaza,"24.9657418,75.9352303"
HR55AP9466,2025-05-13 09:43:17.000,S,Hadakhed Border Checkpost,"21.2538,74.5846"
HR55AP9466,2025-05-12 08:01:27.000,N,Kishorepura Toll Plaza,"25.135915,75.7966206"
HR55AP9466,2025-05-11 08:12:03.000,N,Ghamroj Sohna Road Toll Plaza,"28.3336041, 77.0673886"
HR55AP9466,2025-05-12 17:16:30.000,S,NayapuraToll Plaza,"75.07147537, 23.51194711"
HR55AP9466,2025-05-11 18:08:36.000,S,Badkapara Fee Plaza,"26.527359, 76.250052"
HR55AA2252,2025-05-11 04:18:34.000,N,Dagrai Toll Plaza,"25.6158907,78.4787578"
HR55AA2252,2025-05-11 11:46:20.000,S,Malthone,"24.322069,78.526217"
HR55AA2252,2025-05-12 20:05:42.000,N,Pippalwada,"19.781093,78.565772"
HR55AA2252,2025-05-13 06:30:37.000,S,Indalwai,"18.538284,78.239718"
HR55AA2252,2025-05-13 07:35:36.000,S,Bhiknoor Toll Plaza,"18.20539,78.398299"
HR55AA2252,2025-05-12 22:39:56.000,N,Rolmamda Toll Plaza,"19.28019,78.409222"
HR55AA2252,2025-05-10 20:38:11.000,N,Raibha toll plaza,"27.164087, 77.815004"
HR55AA2252,2025-05-11 14:53:00.000,S,Chitora,"23.725416,78.809126"
HR55AA2252,2025-05-11 22:56:08.000,S,Madai Fee Plaza,"22.553803,79.115999"
HR55AA2252,2025-05-12 16:05:13.000,S,Daroada,"20.450625,78.755243"
HR55AA2252,2025-05-12 19:09:38.000,S,Kelapur,"20.019318,78.540218"
HR55AA2252,2025-05-12 23:35:37.000,N,Gamjal Toll Plaza,"19.026592,78.362705"
HR55AA2252,2025-05-10 17:27:18.000,S,Karman Toll Plaza,"27.855460, 77.402640"
HR55AA2252,2025-05-10 19:41:07.000,S,Mahuvan Toll Plaza,"27.337188,77.737458"
HR55AA2252,2025-05-11 07:01:55.000,S,Babina Toll Plaza ,"25.216966,78.464471"
HR55AA2252,2025-05-11 08:24:50.000,N,Vighakhet Toll Plaza,"24.789578,78.448855"
HR55AA2252,2025-05-11 17:51:15.000,S,Titarpani,"23.217097,79.043014"
HR55AA2252,2025-05-11 19:42:30.000,S,Bakori,"22.8436452,79.3582326"
HR55AA2252,2025-05-12 01:43:52.000,N,Khawasa Toll Plaza,"21.703044,79.433797"
HR55AA2252,2025-05-12 02:32:19.000,N,MANSAR TOLL PLAZA,"21.382312,79.25332"
HR55AA2252,2025-05-12 09:59:04.000,N,KAMPTEE KANHAN BYPASS CHECK T,"21.244457,79.2490091"
HR55AA2252,2025-05-12 11:57:00.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
HR55AA2252,2025-05-12 12:49:13.000,N,BORKHEDI TOLL PLAZA,"20.85612,78.963632"
HR55AA2252,2025-05-13 15:12:29.000,N,Madugulapally TOLL PLAZA,"16.9794,79.4537"
HR55AA2252,2025-05-11 01:15:23.000,S,Mehra Toll Plaza,"26.197589,78.240691"
HR55AA2252,2025-05-12 02:48:55.000,S,Ramtek Border Checkpost,"21.255385,79.171631"
HR55AA2252,2025-05-12 19:49:10.000,N,Pimpalkutti Border Checkpost,"19.504530,78.342330"
HR55AA2252,2025-05-10 23:54:22.000,N,Choundha,"26.468079,78.010109"
HR55AA2252,2025-05-10 21:36:33.000,S,Baretha or Jajau,"26.932005,77.933357"
HR65A8665,2025-05-12 15:24:48.000,N,MMKIPL Toll Plaza,"19.9798867,74.490845"
HR65A8665,2025-05-11 09:21:25.000,N,Durjanpura Toll Plaza,"22.475387,75.571802"
HR65A8665,2025-05-10 18:57:55.000,S,Indragarh Toll Plaza,"25.743931, 76.168992"
HR65A8665,2025-05-11 06:08:32.000,S,Chikliya Toll Plaza,"23.2305,75.1270"
HR65A8665,2025-05-11 07:03:03.000,N,Chokala Toll Plaza,"22.9310,75.2507"
HR65A8665,2025-05-11 10:22:46.000,W,Khalghat Toll Plaza ,"22.173782,75.456797"
HR65A8665,2025-05-11 17:53:11.000,N,Jamli Toll Pllaza,"21.75667,75.156824"
HR65A8665,2025-05-11 20:25:09.000,S,Shirpur,"21.319733,74.889272"
HR65A8665,2025-05-11 21:13:41.000,N,Songir,"21.050768,74.784939"
HR65A8665,2025-05-11 22:04:35.000,S,Laling toll plaza,"20.833039,74.754271"
HR65A8665,2025-05-11 19:10:24.000,S,Hadakhed Border Checkpost,"21.2538,74.5846"
HR65A8665,2025-05-12 18:32:07.000,N,Hiwargaon pavasa toll plaza,"19.514777,74.2013655"
HR65A8665,2025-05-12 23:35:39.000,S,Chalakwadi  toll plaza,"19.1700886,74.0751759"
HR65A8665,2025-05-10 17:36:23.000,S,Kusthala Toll Plaza,"25.968464980634522, 76.25313572334733"
HR65A8665,2025-05-10 22:58:56.000,S,Gopalpura Toll Plaza,"24.906725,75.960856"
HR65A8665,2025-05-11 04:29:51.000,S,NayapuraToll Plaza,"75.07147537, 23.51194711"
MH04LQ2417,2025-05-10 23:23:44.000,N,Shahpura Toll Plaza,"23.150100,79.721200"
MH04LQ2417,2025-05-11 13:38:31.000,S,Vishankheda Toll Plaza,"23.022194,77.570611"
MH04LQ2417,2025-05-11 16:49:50.000,S,Fanda toll plaza,"23.2245025,77.1907789"
MH04LQ2417,2025-05-11 17:43:12.000,S,Amlaha toll plaza,"23.1021426,76.875811"
MH04LQ2417,2025-05-11 19:29:43.000,S,Bhourasa Toll Plaza,"22.9751708,76.2184202"
MH04LQ2417,2025-05-11 20:02:25.000,N,Dewas By pass Toll Plaza,"22.929,76.0463"
MH04LQ2417,2025-05-11 00:51:45.000,S,Sarasdol Toll Plaza,"23.115915, 79.049163"
MH04LQ2417,2025-05-11 11:45:53.000,N,Harshili Toll Plaza,"23.018177,78.121077"
MH04LQ2417,2025-05-11 15:13:58.000,S,11 miles Toll Plaza,"23.1415030,77.4854990"
MH04LQ2417,2025-05-11 16:12:24.000,S,Mubarakpur Toll Plaza,"23.310689,77.319815"
MH04LQ2417,2025-05-11 23:00:54.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
MH04LQ2417,2025-05-12 23:35:51.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
MH04LQ2417,2025-05-11 10:46:52.000,N,Khiriya Fee Plaza,"23.087748, 78.486994"
MH04LQ2417,2025-05-11 23:58:53.000,W,Rau Pithampur Toll Plaza,"22.6288230,75.786310"
MH04LQ2417,2025-05-12 22:47:15.000,E,Rau Pithampur Toll Plaza,"22.6288230,75.786310"
MH43BX6702,2025-05-11 18:59:37.000,W,Khandi Obri Toll Plaza,"23.993636,73.627895"
MH43BX6702,2025-05-11 20:52:03.000,S,Dakan Kotra,"24.500543, 73.720874"
MH43BX6702,2025-05-12 11:13:07.000,W,Jojro Ka Kheda Toll Plaza,"25.082922,74.624379"
MH43BX6702,2025-05-12 14:48:18.000,W,Khedi,"26.1029659,74.6849376"
MH43BX6702,2025-05-11 12:47:56.000,S,Ramol Toll Plaza,"22.984070, 72.663800"
MH43BX6702,2025-05-12 12:42:29.000,W,Lambiya Kalan,"25.5871683,74.593839"
MH43BX6702,2025-05-11 13:14:14.000,S,Ranasan Toll Plaza,"23.096350, 72.686190"
MH43BX6702,2025-05-11 05:57:26.000,N,Boriach Toll Plaza,"20.885548,73.052162"
MH43BX6702,2025-05-11 07:11:59.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
MH43BX6702,2025-05-11 10:46:27.000,S,Vadodara Toll Plaza,"22.413798,73.149308"
MH43BX6702,2025-05-12 08:08:40.000,E,Narayanpura Toll Plaza,"24.613529,74.233079"
MH43BX6702,2025-05-12 16:49:22.000,S,Kishangarh Plaza,"26.595329,74.939169"
MH43BX6702,2025-05-12 23:36:30.000,N,Shahjahanpur Toll Plaza,"27.99978,76.430522"
MH43BX6702,2025-05-12 19:57:16.000,E,Daulatpura Toll Plaza,"27.0868994,75.8345568"
MH43BX6702,2025-05-11 03:35:20.000,N,Achhad Border Checkpost,"20.07538,72.913338"
MH43BX6702,2025-05-12 20:48:46.000,S,Manoharpura Toll plaza,"27.3056399,75.9535128"
MH43BX6702,2025-05-12 18:36:20.000,S,Thikariya Toll Plaza,"26.843328,75.615578"
MH43BX6702,2025-05-11 02:23:36.000,N,Charoti Toll Plaza,"19.890544,72.942644"
MH43BX6702,2025-05-11 04:34:45.000,N,Bhagwada Toll Plaza,"20.43495,72.917204"
MH43BX6702,2025-05-11 15:39:49.000,S,Kathpur Toll Plaza,"23.410181,72.828618"
MH43BX6702,2025-05-11 08:30:43.000,N,Mandva Toll Plaza,"21.7016001,73.0609234"
MH43BX6702,2025-05-11 09:25:39.000,N,L&T Vadodra,"22.015027,73.115049"
MH43BX6702,2025-05-11 17:13:48.000,S,Vantada Toll Plaza,"23.61615,73.254472"
HR39F2527,2025-05-11 22:22:49.000,S,Halol Toll Plaza,"22.489873, 73.465586"
HR39F2527,2025-05-11 11:59:53.000,E,Jojro Ka Kheda Toll Plaza,"25.082922,74.624379"
HR39F2527,2025-05-12 00:45:34.000,S,Vadodra Toll Plaza,"22.353256, 73.236924"
HR39F2527,2025-05-11 09:44:26.000,E,Khedi,"26.1029659,74.6849376"
HR39F2527,2025-05-11 14:54:06.000,N,Dakan Kotra,"24.500543, 73.720874"
HR39F2527,2025-05-11 10:51:03.000,E,Lambiya Kalan,"25.5871683,74.593839"
HR39F2527,2025-05-11 16:10:36.000,E,Khandi Obri Toll Plaza,"23.993636,73.627895"
HR39F2527,2025-05-11 13:43:50.000,W,Narayanpura Toll Plaza,"24.613529,74.233079"
HR39F2527,2025-05-12 23:39:16.000,S,Bhatia  Toll Plaza,"21.090354,72.922502"
HR39F2527,2025-05-11 08:11:53.000,N,Kishangarh Plaza,"26.595329,74.939169"
HR39F2527,2025-05-10 22:00:29.000,S,Shahjahanpur Toll Plaza,"27.99978,76.430522"
HR39F2527,2025-05-11 00:25:42.000,W,Daulatpura Toll Plaza,"27.0868994,75.8345568"
